regime,sweep,sweep_value,d,N,average_in_degree,method,metric,N_total,N_nonNA,NA_rate,mean,sd,se,ci95_low,ci95_high
extended,average_in_degree,1.5,8,3200,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,4.984468418280544,3.0646412634538467,0.3064641263453846,4.383798730643591,5.585138105917498
extended,average_in_degree,2.0,8,3200,2.0,LibraryDP,alpha_mape_recomputed,100,100,0.0,5.647261130806144,2.316485827192545,0.2316485827192544,5.193229908676405,6.101292352935883
extended,average_in_degree,2.0,8,3200,2.0,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,31.58495974855967,44.60042245676394,4.460042245676394,22.84327694703393,40.3266425500854
extended,average_in_degree,2.0,8,3200,2.0,OracleDP,alpha_mape_recomputed,100,100,0.0,5.6301714347796095,2.327247179436454,0.2327247179436454,5.174030987610064,6.086311881949155
extended,average_in_degree,2.5,8,3200,2.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,6.677825250247079,2.3200250936518048,0.2320025093651804,6.223100331891325,7.132550168602832
extended,average_in_degree,2.5,8,3200,2.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,64.59140042998361,61.27275167815405,6.127275167815404,52.58194110106542,76.6008597589018
extended,average_in_degree,2.5,8,3200,2.5,OracleDP,alpha_mape_recomputed,100,100,0.0,6.645394626790622,2.318614417656502,0.2318614417656502,6.190946200929948,7.099843052651296
extended,average_in_degree,3.0,8,3200,3.0,LibraryDP,alpha_mape_recomputed,100,100,0.0,7.476968153566142,3.17919175937786,0.3179191759377859,6.853846568728082,8.100089738404202
extended,average_in_degree,3.0,8,3200,3.0,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,100.3041772051734,128.61986395440252,12.861986395440251,75.09468387011052,125.51367054023628
extended,average_in_degree,3.0,8,3200,3.0,OracleDP,alpha_mape_recomputed,100,100,0.0,7.634574631252291,4.142377505527299,0.4142377505527299,6.82266864016894,8.446480622335642
