alpha_regime,sweep,N,anchor_d,anchor_N,kbar_in,d,method,true_family,selected_family,count,row_rate
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Bernoulli,NB,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Bernoulli,ZIP,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Bernoulli,Geom,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Bernoulli,Binomial,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Bernoulli,Bernoulli,139,1.0
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Poisson,Poisson,106,0.8907563025210085
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Poisson,NB,7,0.0588235294117647
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Poisson,ZIP,0,0.0
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Poisson,Geom,0,0.0
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Poisson,Binomial,6,0.0504201680672268
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Poisson,Bernoulli,0,0.0
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,NB,Poisson,10,0.0675675675675675
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,NB,NB,129,0.8716216216216216
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,NB,ZIP,1,0.0067567567567567
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,NB,Geom,3,0.0202702702702702
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,NB,Binomial,1,0.0067567567567567
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,NB,Bernoulli,4,0.027027027027027
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,ZIP,Poisson,2,0.0161290322580645
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,ZIP,NB,9,0.0725806451612903
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,ZIP,ZIP,105,0.8467741935483871
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,ZIP,Geom,7,0.0564516129032258
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,ZIP,Binomial,1,0.0080645161290322
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,ZIP,Bernoulli,0,0.0
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Geom,Poisson,0,0.0
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Geom,NB,34,0.2328767123287671
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Geom,ZIP,0,0.0
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Geom,Geom,106,0.726027397260274
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Geom,Binomial,1,0.0068493150684931
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Geom,Bernoulli,5,0.0342465753424657
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Binomial,Poisson,11,0.0887096774193548
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Binomial,NB,10,0.0806451612903225
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Binomial,ZIP,0,0.0
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Binomial,Geom,0,0.0
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Binomial,Binomial,100,0.8064516129032258
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Binomial,Bernoulli,3,0.0241935483870967
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Bernoulli,Poisson,11,0.079136690647482
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Bernoulli,NB,15,0.1079136690647482
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Bernoulli,ZIP,0,0.0
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Bernoulli,Geom,4,0.0287769784172661
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Bernoulli,Binomial,0,0.0
expanded,N,10000.0,8,10000,1.5,8,LibraryDP,Bernoulli,Bernoulli,109,0.7841726618705036
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Poisson,Poisson,97,0.8151260504201681
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Poisson,NB,12,0.1008403361344537
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Poisson,ZIP,1,0.0084033613445378
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Poisson,Geom,0,0.0
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Poisson,Binomial,8,0.0672268907563025
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Poisson,Bernoulli,1,0.0084033613445378
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,NB,Poisson,13,0.0878378378378378
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,NB,NB,115,0.777027027027027
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,NB,ZIP,2,0.0135135135135135
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,NB,Geom,9,0.0608108108108108
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,NB,Binomial,5,0.0337837837837837
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,NB,Bernoulli,4,0.027027027027027
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,ZIP,Poisson,6,0.0483870967741935
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,ZIP,NB,12,0.0967741935483871
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,ZIP,ZIP,97,0.782258064516129
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,ZIP,Geom,7,0.0564516129032258
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,ZIP,Binomial,1,0.0080645161290322
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,ZIP,Bernoulli,1,0.0080645161290322
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Geom,Poisson,1,0.0068493150684931
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Geom,NB,32,0.2191780821917808
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Geom,ZIP,1,0.0068493150684931
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Geom,Geom,107,0.7328767123287672
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Geom,Binomial,1,0.0068493150684931
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Geom,Bernoulli,4,0.0273972602739726
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Binomial,Poisson,12,0.0967741935483871
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Binomial,NB,9,0.0725806451612903
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Binomial,ZIP,1,0.0080645161290322
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Binomial,Geom,0,0.0
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Binomial,Binomial,101,0.8145161290322581
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Binomial,Bernoulli,1,0.0080645161290322
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Bernoulli,Poisson,11,0.079136690647482
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Bernoulli,NB,21,0.1510791366906475
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Bernoulli,ZIP,3,0.0215827338129496
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Bernoulli,Geom,7,0.0503597122302158
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Bernoulli,Binomial,1,0.0071942446043165
expanded,N,10000.0,8,10000,1.5,8,LibraryGreedy,Bernoulli,Bernoulli,96,0.6906474820143885
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Poisson,Poisson,119,1.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Poisson,NB,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Poisson,ZIP,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Poisson,Geom,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Poisson,Binomial,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Poisson,Bernoulli,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,NB,Poisson,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,NB,NB,148,1.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,NB,ZIP,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,NB,Geom,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,NB,Binomial,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,NB,Bernoulli,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,ZIP,Poisson,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,ZIP,NB,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,ZIP,ZIP,124,1.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,ZIP,Geom,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,ZIP,Binomial,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,ZIP,Bernoulli,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Geom,Poisson,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Geom,NB,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Geom,ZIP,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Geom,Geom,146,1.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Geom,Binomial,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Geom,Bernoulli,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Binomial,Poisson,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Binomial,NB,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Binomial,ZIP,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Binomial,Geom,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Binomial,Binomial,124,1.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Binomial,Bernoulli,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Bernoulli,Poisson,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Bernoulli,NB,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Bernoulli,ZIP,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Bernoulli,Geom,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Bernoulli,Binomial,0,0.0
expanded,N,10000.0,8,10000,1.5,8,OracleDP,Bernoulli,Bernoulli,139,1.0
