setting,regime,sweep,sweep_value,method,expected_R,R_total,R_success,R_failed,mean_F1,sd_F1,se_F1,ci95_low,ci95_high,plot_ci95_low,plot_ci95_high,mean_runtime_sec
all_poisson,restricted,average_in_degree,2.5,Greedy-BIC,100,100,100,0,0.6183760040880406,0.19799879030488265,0.019799879030488264,0.5795682411882837,0.6571837669877976,0.5795682411882837,0.6571837669877976,1.4902570659975753
all_poisson,restricted,average_in_degree,2.5,Poisson-only DP,100,100,100,0,0.9842520983509431,0.02635743215698788,0.002635743215698788,0.9790860416481735,0.9894181550537127,0.9790860416481735,0.9894181550537127,0.2611649489996489
all_poisson,restricted,average_in_degree,2.5,ODS,100,100,100,0,0.8067149053449021,0.08929505110555865,0.008929505110555864,0.7892130753282126,0.8242167353615916,0.7892130753282126,0.8242167353615916,1.2037596539984223
all_poisson,restricted,average_in_degree,2.5,PC-RCIT,100,100,100,0,0.4001094431108989,0.17776733427824531,0.017776733427824532,0.36526704559236284,0.434951840629435,0.36526704559236284,0.434951840629435,23.3015722500009
all_poisson,restricted,average_in_degree,2.5,PB-SCM,100,100,100,0,0.4787336672529569,0.17532747918278618,0.017532747918278618,0.4443694813331308,0.513097853172783,0.4443694813331308,0.513097853172783,14.48679002399731
all_poisson,restricted,average_in_degree,2.5,PB-SCM-PGF,100,100,100,0,0.022775494071146242,0.052966314115676594,0.00529663141156766,0.01239409650447363,0.033156891637818854,0.01239409650447363,0.033156891637818854,0.5255850789998658
all_poisson,restricted,average_in_degree,3.0,Proposed DP-BIC,100,100,100,0,0.8943612727949249,0.15499521358804327,0.015499521358804327,0.8639822109316685,0.9247403346581814,0.8639822109316685,0.9247403346581814,14.584813460001023
all_poisson,restricted,average_in_degree,3.0,Greedy-BIC,100,100,100,0,0.5748675710570283,0.1706698820480375,0.017066988204803752,0.541416274175613,0.6083188679384437,0.541416274175613,0.6083188679384437,1.7849440199986566
all_poisson,restricted,average_in_degree,3.0,Poisson-only DP,100,100,100,0,0.9830385178123053,0.028346980890246308,0.0028346980890246306,0.977482509557817,0.9885945260667937,0.977482509557817,0.9885945260667937,0.2683599039987894
all_poisson,restricted,average_in_degree,3.0,ODS,100,100,100,0,0.8123161259251606,0.0773385337830895,0.00773385337830895,0.797157773303675,0.8274744785466461,0.797157773303675,0.8274744785466461,1.76619734799664
all_poisson,restricted,average_in_degree,3.0,PC-RCIT,100,100,100,0,0.29102735017217457,0.15598514146013714,0.015598514146013714,0.2604542624459877,0.32160043789836146,0.2604542624459877,0.32160043789836146,35.13143891099724
all_poisson,restricted,average_in_degree,3.0,PB-SCM,100,100,100,0,0.3575010616525527,0.23083848471291835,0.023083848471291836,0.3122567186488207,0.40274540465628467,0.3122567186488207,0.40274540465628467,10.917820852998993
all_poisson,restricted,average_in_degree,3.0,PB-SCM-PGF,100,100,100,0,0.05841311481046585,0.1191384031827675,0.01191384031827675,0.03506198778664342,0.08176424183428828,0.03506198778664342,0.08176424183428828,0.5593598679994466
all_poisson,extended,dimension,4.0,Proposed DP-BIC,100,100,100,0,0.9815757575757575,0.06383600093191864,0.0063836000931918645,0.9690639013931015,0.9940876137584136,0.9690639013931015,0.9940876137584136,0.41386883799976204
all_poisson,extended,dimension,4.0,Greedy-BIC,100,100,100,0,0.762818181818182,0.22859325443070547,0.022859325443070545,0.7180139039497637,0.8076224596866002,0.7180139039497637,0.8076224596866002,0.2561410430027172
all_poisson,extended,dimension,4.0,Poisson-only DP,100,100,100,0,0.9928787878787879,0.03508721677049288,0.0035087216770492884,0.9860016933917713,0.9997558823658045,0.9860016933917713,0.9997558823658045,0.00902561600261829
all_poisson,extended,dimension,4.0,ODS,100,100,100,0,0.8980000000000001,0.1627851547128127,0.01627851547128127,0.8660941096762889,0.9299058903237114,0.8660941096762889,0.9299058903237114,0.5256783939991146
all_poisson,extended,dimension,4.0,PC-RCIT,100,100,100,0,0.05488888888888889,0.14333790090078313,0.014333790090078314,0.026794660312335395,0.08298311746544239,0.026794660312335395,0.08298311746544239,0.7125319029961247
all_poisson,extended,dimension,5.0,Proposed DP-BIC,100,100,100,0,0.9640173453996984,0.10240222394818034,0.010240222394818034,0.943946509505855,0.9840881812935418,0.943946509505855,0.9840881812935418,1.4971535929996753
all_poisson,extended,dimension,5.0,Greedy-BIC,100,100,100,0,0.811169413919414,0.19200801727486547,0.019200801727486547,0.7735358425335404,0.8488029853052876,0.7735358425335404,0.8488029853052876,0.5488618559984024
all_poisson,extended,dimension,5.0,Poisson-only DP,100,100,100,0,0.9935833333333334,0.02967876555012228,0.002967876555012228,0.9877662952855094,0.9994003713811573,0.9877662952855094,0.9994003713811573,0.022713866998092226
all_poisson,extended,dimension,5.0,ODS,100,100,100,0,0.8696598972922501,0.11908515118062774,0.011908515118062773,0.8463192076608471,0.8930005869236531,0.8463192076608471,0.8930005869236531,0.8959950410044984
all_poisson,extended,dimension,5.0,PC-RCIT,100,100,100,0,0.40153055278055283,0.3100228438720244,0.031002284387202438,0.34076607538163606,0.4622950301794696,0.34076607538163606,0.4622950301794696,2.2946145520027494
all_poisson,extended,dimension,6.0,Proposed DP-BIC,100,100,100,0,0.9490057005258243,0.11713482726449015,0.011713482726449015,0.9260472743819843,0.9719641266696644,0.9260472743819843,0.9719641266696644,3.999852897002711
all_poisson,extended,dimension,6.0,Greedy-BIC,100,100,100,0,0.826202208953757,0.19220910526639676,0.019220910526639677,0.7885292243215432,0.8638751935859708,0.7885292243215432,0.8638751935859708,0.7712883069965756
all_poisson,extended,dimension,6.0,Poisson-only DP,100,100,100,0,0.9977089783281734,0.011293078200843111,0.0011293078200843112,0.9954955350008081,0.9999224216555387,0.9954955350008081,0.9999224216555387,0.0525381579966051
all_poisson,extended,dimension,6.0,ODS,100,100,100,0,0.8332491534093702,0.12583001392967486,0.012583001392967485,0.8085864706791539,0.8579118361395865,0.8085864706791539,0.8579118361395865,0.9054095779976342
all_poisson,extended,dimension,6.0,PC-RCIT,100,100,100,0,0.5060466624878389,0.23595285960807727,0.023595285960807726,0.45979990200465576,0.552293422971022,0.45979990200465576,0.552293422971022,3.925186661996995
all_poisson,extended,dimension,7.0,Proposed DP-BIC,100,100,100,0,0.9494994369982928,0.11819342105644491,0.011819342105644491,0.9263335264712296,0.9726653475253559,0.9263335264712296,0.9726653475253559,9.460136145004654
all_poisson,extended,dimension,7.0,Greedy-BIC,100,100,100,0,0.8590915032679739,0.16668053877642747,0.016668053877642745,0.8264221176677942,0.8917608888681536,0.8264221176677942,0.8917608888681536,1.0114356930024224
all_poisson,extended,dimension,7.0,Poisson-only DP,100,100,100,0,0.995889724310777,0.014022424098819,0.0014022424098819,0.9931413291874085,0.9986381194341456,0.9931413291874085,0.9986381194341456,0.12210419199720488
all_poisson,extended,dimension,7.0,ODS,100,100,100,0,0.7999595854183957,0.13984693985967114,0.013984693985967115,0.7725495852059002,0.8273695856308912,0.7725495852059002,0.8273695856308912,0.9487785409978824
all_poisson,extended,dimension,7.0,PC-RCIT,100,100,100,0,0.5216723558519224,0.21947702395931046,0.021947702395931044,0.47865485915589756,0.5646898525479472,0.47865485915589756,0.5646898525479472,5.513571155998506
all_poisson,extended,dimension,8.0,Proposed DP-BIC,100,100,100,0,0.8739167048787738,0.17351933057356095,0.017351933057356096,0.8399069160863559,0.9079264936711917,0.8399069160863559,0.9079264936711917,21.159422469003474
all_poisson,extended,dimension,8.0,Greedy-BIC,100,100,100,0,0.8738228893489763,0.1689142808835403,0.01689142808835403,0.8407156902958024,0.9069300884021503,0.8407156902958024,0.9069300884021503,1.37186947899987
all_poisson,extended,dimension,8.0,Poisson-only DP,100,100,100,0,0.9906416337285903,0.0303745539098096,0.00303745539098096,0.9846882211622676,0.9965950462949129,0.9846882211622676,0.9965950462949129,0.2509503239992773
all_poisson,extended,dimension,8.0,ODS,100,100,100,0,0.7481961733542029,0.13265755636594237,0.013265755636594236,0.7221952923064782,0.7741970544019275,0.7221952923064782,0.7741970544019275,1.2483400279993657
all_poisson,extended,dimension,8.0,PC-RCIT,100,100,100,0,0.49453133060311016,0.2114007290623016,0.02114007290623016,0.45309678770689904,0.5359658734993212,0.45309678770689904,0.5359658734993212,8.523242033994757
all_poisson,extended,dimension,9.0,Proposed DP-BIC,100,100,100,0,0.8294146256293985,0.17308366754416202,0.017308366754416202,0.7954902267907428,0.8633390244680542,0.7954902267907428,0.8633390244680542,48.659863203003766
all_poisson,extended,dimension,9.0,Greedy-BIC,100,100,100,0,0.8140106368301621,0.19142153895360273,0.019142153895360274,0.7764920151952559,0.8515292584650682,0.7764920151952559,0.8515292584650682,2.014726760998601
all_poisson,extended,dimension,9.0,Poisson-only DP,100,100,100,0,0.989883724194069,0.023967688434145262,0.0023967688434145262,0.9851860572609765,0.9945813911271615,0.9851860572609765,0.9945813911271615,0.5147468530014158
all_poisson,extended,dimension,9.0,ODS,100,100,100,0,0.731465185396547,0.1358489732288389,0.01358489732288389,0.7048387866436946,0.7580915841493995,0.7048387866436946,0.7580915841493995,1.6607813209987945
all_poisson,extended,dimension,9.0,PC-RCIT,100,100,100,0,0.5413710342182209,0.17187613459214807,0.017187613459214806,0.5076833118381598,0.5750587565982819,0.5076833118381598,0.5750587565982819,12.289013249999261
all_poisson,extended,dimension,10.0,Proposed DP-BIC,100,100,100,0,0.8152130683736063,0.17756472633613254,0.017756472633613254,0.7804103820117243,0.8500157547354883,0.7804103820117243,0.8500157547354883,85.61772445100243
all_poisson,extended,dimension,10.0,Greedy-BIC,100,100,100,0,0.8825814502001932,0.14038086145581788,0.014038086145581788,0.8550668013548529,0.9100960990455335,0.8550668013548529,0.9100960990455335,2.2929370710015062
all_poisson,extended,dimension,10.0,Poisson-only DP,100,100,100,0,0.9939725621060438,0.016861357854064018,0.0016861357854064019,0.9906677359666473,0.9972773882454403,0.9906677359666473,0.9972773882454403,0.9952044890023535
all_poisson,extended,dimension,10.0,ODS,100,100,100,0,0.7193604318644268,0.11399980672632322,0.011399980672632322,0.6970164697460675,0.7417043939827861,0.6970164697460675,0.7417043939827861,1.6905677389999618
all_poisson,extended,dimension,10.0,PC-RCIT,100,100,100,0,0.5224991423972389,0.15214463102597373,0.015214463102597373,0.49267879471614806,0.5523194900783298,0.49267879471614806,0.5523194900783298,14.846183675001376
all_poisson,extended,sample_size,100.0,Proposed DP-BIC,100,100,100,0,0.7766405049057223,0.15803495194296263,0.015803495194296264,0.7456656543249016,0.8076153554865431,0.7456656543249016,0.8076153554865431,0.967004028998781
all_poisson,extended,sample_size,100.0,Greedy-BIC,100,100,100,0,0.644762142967635,0.217811685629935,0.0217811685629935,0.6020710525841677,0.6874532333511023,0.6020710525841677,0.6874532333511023,0.07226198900316373
all_poisson,extended,sample_size,100.0,Poisson-only DP,100,100,100,0,0.8582739170059537,0.09976212538400664,0.009976212538400664,0.8387205404306883,0.877827293581219,0.8387205404306883,0.877827293581219,0.039406574001186495
all_poisson,extended,sample_size,100.0,ODS,100,100,100,0,0.564788375964542,0.09674009006492183,0.009674009006492183,0.5458273183118173,0.5837494336172667,0.5458273183118173,0.5837494336172667,0.44809680299833415
all_poisson,extended,sample_size,100.0,PC-RCIT,100,100,100,0,0.11433263305322129,0.15407836621144502,0.015407836621144502,0.08413327327577808,0.1445319928306645,0.08413327327577808,0.1445319928306645,0.15662609299644825
all_poisson,extended,sample_size,200.0,Proposed DP-BIC,100,100,100,0,0.8257622979275154,0.14597357164338942,0.014597357164338942,0.7971514778854111,0.8543731179696198,0.7971514778854111,0.8543731179696198,1.6295498029963347
all_poisson,extended,sample_size,200.0,Greedy-BIC,100,100,100,0,0.7536852169950568,0.20339131359519047,0.020339131359519046,0.7138205195303994,0.7935499144597141,0.7138205195303994,0.7935499144597141,0.1221862939978018
all_poisson,extended,sample_size,200.0,Poisson-only DP,100,100,100,0,0.9294270841286861,0.0679557333323677,0.006795573333236769,0.9161077603955421,0.9427464078618302,0.9161077603955421,0.9427464078618302,0.03892896699602711
all_poisson,extended,sample_size,200.0,ODS,100,100,100,0,0.6365018339903752,0.09753983451264324,0.009753983451264324,0.6173840264258971,0.6556196415548533,0.6173840264258971,0.6556196415548533,0.4727833370008739
all_poisson,extended,sample_size,200.0,PC-RCIT,100,100,100,0,0.20569503415401247,0.18061369469871302,0.018061369469871302,0.1702947499930647,0.24109531831496023,0.1702947499930647,0.24109531831496023,0.3695674299984239
all_poisson,extended,sample_size,400.0,Proposed DP-BIC,100,100,100,0,0.8245369702761007,0.16242578945262023,0.016242578945262022,0.7927015155433872,0.8563724250088143,0.7927015155433872,0.8563724250088143,3.084635180996265
all_poisson,extended,sample_size,400.0,Greedy-BIC,100,100,100,0,0.7225089504698201,0.2085778447638886,0.02085778447638886,0.6816276928960979,0.7633902080435423,0.6816276928960979,0.7633902080435423,0.2241751399921486
all_poisson,extended,sample_size,400.0,Poisson-only DP,100,100,100,0,0.9448813997596605,0.056420796843977085,0.005642079684397708,0.9338229235782409,0.95593987594108,0.9338229235782409,0.95593987594108,0.0580323749966919
all_poisson,extended,sample_size,400.0,ODS,100,100,100,0,0.6568580156731992,0.11059787025837779,0.01105978702583778,0.6351808331025572,0.6785351982438412,0.6351808331025572,0.6785351982438412,0.6011848839966114
all_poisson,extended,sample_size,400.0,PC-RCIT,100,100,100,0,0.29577288810260943,0.21328197949991035,0.021328197949991034,0.253969620120627,0.33757615608459185,0.253969620120627,0.33757615608459185,1.8623727340024196
all_poisson,extended,sample_size,800.0,Proposed DP-BIC,100,100,100,0,0.8909255313124881,0.13452189763690012,0.013452189763690012,0.8645592393756557,0.9172918232493205,0.8645592393756557,0.9172918232493205,5.859376010001288
all_poisson,extended,sample_size,800.0,Greedy-BIC,100,100,100,0,0.8121450930457794,0.19568633359125526,0.019568633359125526,0.7737905716618934,0.8504996144296655,0.7737905716618934,0.8504996144296655,0.41011555200093425
all_poisson,extended,sample_size,800.0,Poisson-only DP,100,100,100,0,0.9824909090909091,0.02851452206825516,0.002851452206825516,0.976902062765531,0.9880797554162871,0.976902062765531,0.9880797554162871,0.08795502700319044
all_poisson,extended,sample_size,800.0,ODS,100,100,100,0,0.721056360098639,0.11115928987658746,0.011115928987658747,0.6992691392828279,0.7428435809144502,0.6992691392828279,0.7428435809144502,0.5605511959968135
all_poisson,extended,sample_size,800.0,PC-RCIT,100,100,100,0,0.41471490781320497,0.20392429331109235,0.020392429331109234,0.37474574632423086,0.4546840693021791,0.37474574632423086,0.4546840693021791,3.755851477000397
all_poisson,extended,sample_size,1600.0,Proposed DP-BIC,100,100,100,0,0.8782397502325539,0.15128178126722797,0.015128178126722796,0.8485885211041772,0.9078909793609306,0.8485885211041772,0.9078909793609306,11.17474893799983
all_poisson,extended,sample_size,1600.0,Greedy-BIC,100,100,100,0,0.8107132693393563,0.2016204404452836,0.02016204404452836,0.7711956630120806,0.8502308756666319,0.7711956630120806,0.8502308756666319,0.7712028959975578
all_poisson,extended,sample_size,1600.0,Poisson-only DP,100,100,100,0,0.9898478260869565,0.02307242418170036,0.002307242418170036,0.9853256309473433,0.9943700212265698,0.9853256309473433,0.9943700212265698,0.14594788099930153
all_poisson,extended,sample_size,1600.0,ODS,100,100,100,0,0.7320417450782664,0.1141204892348915,0.01141204892348915,0.7096741291882276,0.7544093609683051,0.7096741291882276,0.7544093609683051,0.7783927509991918
all_poisson,extended,sample_size,1600.0,PC-RCIT,100,100,100,0,0.43657907114721617,0.19953187309598913,0.019953187309598913,0.3974708240204023,0.47568731827403005,0.3974708240204023,0.47568731827403005,5.488349987004767
all_poisson,extended,sample_size,3200.0,Proposed DP-BIC,100,100,100,0,0.9015183482295925,0.13878616059101467,0.013878616059101467,0.8743162607537537,0.9287204357054314,0.8743162607537537,0.9287204357054314,22.13815826099715
all_poisson,extended,sample_size,3200.0,Greedy-BIC,100,100,100,0,0.839567960220134,0.18325720867192336,0.018325720867192336,0.803649547320437,0.875486373119831,0.803649547320437,0.875486373119831,1.4158893080009147
all_poisson,extended,sample_size,3200.0,Poisson-only DP,100,100,100,0,0.991295652173913,0.02527626465829298,0.0025276264658292977,0.9863415043008876,0.9962498000469384,0.9863415043008876,0.9962498000469384,0.2489098009938607
all_poisson,extended,sample_size,3200.0,ODS,100,100,100,0,0.7715517107612286,0.13228687412277135,0.013228687412277135,0.7456234834331654,0.7974799380892919,0.7456234834331654,0.7974799380892919,1.2001982770022004
all_poisson,extended,sample_size,3200.0,PC-RCIT,100,100,100,0,0.5523225415122709,0.16639919417138108,0.01663991941713811,0.5197082994546802,0.5849367835698616,0.5197082994546802,0.5849367835698616,8.230412985999138
all_poisson,extended,sample_size,6400.0,Proposed DP-BIC,100,100,100,0,0.8482236977637279,0.18267526815403684,0.018267526815403685,0.8124193452055366,0.8840280503219191,0.8124193452055366,0.8840280503219191,45.95808001900557
all_poisson,extended,sample_size,6400.0,Greedy-BIC,100,100,100,0,0.8339505846810193,0.20879955862926827,0.020879955862926826,0.7930258711896828,0.8748752981723559,0.7930258711896828,0.8748752981723559,2.953982223997591
all_poisson,extended,sample_size,6400.0,Poisson-only DP,100,100,100,0,0.9962623188405797,0.013340337517962191,0.0013340337517962191,0.9936476126870591,0.9988770249941002,0.9936476126870591,0.9988770249941002,0.4922239670046838
all_poisson,extended,sample_size,6400.0,ODS,100,100,100,0,0.7879017927313328,0.13687851906020018,0.013687851906020019,0.7610736029955335,0.814729982467132,0.7610736029955335,0.814729982467132,2.2122592199995417
all_poisson,extended,sample_size,6400.0,PC-RCIT,100,100,100,0,0.5991238022495593,0.20676932137510362,0.020676932137510363,0.558597015260039,0.6396505892390796,0.558597015260039,0.6396505892390796,16.359663367000756
all_poisson,extended,sample_size,10000.0,Proposed DP-BIC,100,100,100,0,0.8912634124329777,0.17253784228589675,0.017253784228589676,0.8574459953449419,0.9250808295210134,0.8574459953449419,0.9250808295210134,70.52416196199775
all_poisson,extended,sample_size,10000.0,Greedy-BIC,100,100,100,0,0.886868554633772,0.17425678497689379,0.01742567849768938,0.8527142247783008,0.9210228844892432,0.8527142247783008,0.9210228844892432,4.688032167000347
all_poisson,extended,sample_size,10000.0,Poisson-only DP,100,100,100,0,0.9979333333333332,0.012334470782019914,0.0012334470782019915,0.9955157770600573,1.0003508896066091,0.9955157770600573,1.0,0.7483260359981796
all_poisson,extended,sample_size,10000.0,ODS,100,100,100,0,0.7971672176121952,0.13980082907853383,0.013980082907853384,0.7697662551128026,0.8245681801115878,0.7697662551128026,0.8245681801115878,3.13885168899782
all_poisson,extended,sample_size,10000.0,PC-RCIT,100,100,100,0,0.6057134705903718,0.17866639810313775,0.017866639810313775,0.5706948565621568,0.6407320846185869,0.5706948565621568,0.6407320846185869,23.056590545997604
all_poisson,extended,average_in_degree,1.0,Proposed DP-BIC,100,100,100,0,0.9466174627745835,0.14635144475069548,0.014635144475069547,0.9179325796034472,0.9753023459457197,0.9179325796034472,0.9753023459457197,12.67945577399514
all_poisson,extended,average_in_degree,1.0,Greedy-BIC,100,100,100,0,0.9089964985994398,0.17198962742140012,0.01719896274214001,0.8752865316248454,0.9427064655740341,0.8752865316248454,0.9427064655740341,0.8299407570034965
all_poisson,extended,average_in_degree,1.0,Poisson-only DP,100,100,100,0,0.9946323529411765,0.024147387391802423,0.0024147387391802422,0.9898994650123832,0.9993652408699697,0.9898994650123832,0.9993652408699697,0.247240390998777
all_poisson,extended,average_in_degree,1.0,ODS,100,100,100,0,0.6961957737189599,0.1866453792850467,0.01866453792850467,0.6596132793790908,0.7327782680588291,0.6596132793790908,0.7327782680588291,0.6233725330012385
all_poisson,extended,average_in_degree,1.0,PC-RCIT,100,100,100,0,0.6004941724941725,0.25078683929586737,0.02507868392958674,0.5513399519921824,0.6496483929961625,0.5513399519921824,0.6496483929961625,3.6266431940026815
all_poisson,extended,average_in_degree,1.5,Proposed DP-BIC,100,100,100,0,0.8686908635647766,0.16814530596179175,0.016814530596179177,0.8357343835962655,0.9016473435332878,0.8357343835962655,0.9016473435332878,22.255052724003328
all_poisson,extended,average_in_degree,1.5,Greedy-BIC,100,100,100,0,0.8314707742888521,0.21443548754042127,0.021443548754042127,0.7894414187309295,0.8735001298467746,0.7894414187309295,0.8735001298467746,1.4073281579976902
all_poisson,extended,average_in_degree,1.5,Poisson-only DP,100,100,100,0,0.9953594202898551,0.015695069909027838,0.001569506990902784,0.9922831865876857,0.9984356539920246,0.9922831865876857,0.9984356539920246,0.25021262099791786
all_poisson,extended,average_in_degree,1.5,ODS,100,100,100,0,0.7363022024131105,0.14387299119234254,0.014387299119234254,0.7081030961394114,0.7645013086868097,0.7081030961394114,0.7645013086868097,1.2239227290003327
all_poisson,extended,average_in_degree,1.5,PC-RCIT,100,100,100,0,0.5056361618706147,0.19595383142921313,0.019595383142921315,0.4672292109104889,0.5440431128307405,0.4672292109104889,0.5440431128307405,8.316629148997599
all_poisson,extended,average_in_degree,2.0,Proposed DP-BIC,100,100,100,0,0.8322412883260966,0.15969631515025143,0.015969631515025142,0.8009408105566473,0.8635417660955458,0.8009408105566473,0.8635417660955458,30.591838939994922
all_poisson,extended,average_in_degree,2.0,Greedy-BIC,100,100,100,0,0.7359081302811346,0.1692429765419925,0.016924297654199248,0.702736506878904,0.7690797536833651,0.702736506878904,0.7690797536833651,2.265152512997156
all_poisson,extended,average_in_degree,2.0,Poisson-only DP,100,100,100,0,0.99425146627566,0.014631761150035451,0.0014631761150035452,0.991383641090253,0.9971192914610669,0.991383641090253,0.9971192914610669,0.2518149159982568
all_poisson,extended,average_in_degree,2.0,ODS,100,100,100,0,0.7849965211176856,0.11035633419874545,0.011035633419874544,0.7633666796147315,0.8066263626206397,0.7633666796147315,0.8066263626206397,2.2215240440017077
all_poisson,extended,average_in_degree,2.0,PC-RCIT,100,100,100,0,0.4182235836340832,0.15943981987149536,0.015943981987149535,0.3869733789392701,0.4494737883288963,0.3869733789392701,0.4494737883288963,12.087182379998849
all_poisson,extended,average_in_degree,2.5,Proposed DP-BIC,100,100,100,0,0.8362654691649634,0.13727087274045824,0.013727087274045823,0.8093603781078336,0.8631705602220932,0.8093603781078336,0.8631705602220932,39.310848136000565
all_poisson,extended,average_in_degree,2.5,Greedy-BIC,100,100,100,0,0.6516729933635789,0.19164744043180984,0.019164744043180984,0.6141100950389441,0.6892358916882136,0.6141100950389441,0.6892358916882136,3.610205794998328
all_poisson,extended,average_in_degree,2.5,Poisson-only DP,100,100,100,0,0.9792733401417613,0.027592611436417166,0.0027592611436417164,0.9738651883002235,0.984681491983299,0.9738651883002235,0.984681491983299,0.24621376900060568
all_poisson,extended,average_in_degree,2.5,ODS,100,100,100,0,0.7618440393121735,0.09837367299029615,0.009837367299029615,0.7425627994060754,0.7811252792182716,0.7425627994060754,0.7811252792182716,3.834260757006705
all_poisson,extended,average_in_degree,2.5,PC-RCIT,100,100,100,0,0.31168934750699956,0.16523284112523307,0.016523284112523306,0.2793037106464539,0.34407498436754524,0.2793037106464539,0.34407498436754524,13.83521859399858
all_poisson,extended,average_in_degree,3.0,Proposed DP-BIC,100,100,100,0,0.879626219055705,0.10039800815645886,0.010039800815645886,0.8599482094570391,0.899304228654371,0.8599482094570391,0.899304228654371,56.24746510699915
all_poisson,extended,average_in_degree,3.0,Greedy-BIC,100,100,100,0,0.6443731476563408,0.15017222563808288,0.015017222563808288,0.6149393914312765,0.6738069038814051,0.6149393914312765,0.6738069038814051,7.430032693000394
all_poisson,extended,average_in_degree,3.0,Poisson-only DP,100,100,100,0,0.9760669297040714,0.02525692466718964,0.002525692466718964,0.9711165724693022,0.9810172869388406,0.9711165724693022,0.9810172869388406,0.24509156599873677
all_poisson,extended,average_in_degree,3.0,ODS,100,100,100,0,0.7447575869065273,0.0945602585948198,0.00945602585948198,0.7262237762219426,0.763291397591112,0.7262237762219426,0.763291397591112,6.605904738001409
all_poisson,extended,average_in_degree,3.0,PC-RCIT,100,100,100,0,0.24629373516105246,0.12892842562927131,0.012892842562927132,0.2210237637377153,0.27156370658438966,0.2210237637377153,0.27156370658438966,15.82758132699877
